index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.tagesschau.de/investigativ/ndr-wdr/abschiebungen-russland-krieg-100.html,https://www.tagesschau.de/investigativ/ndr-wdr/abschiebungen-russland-krieg-100.html,0,www.tagesschau.de,Zahl der Abschiebungen nach Russland steigt,Nach dem Beginn der russischen Invasion in der Ukraine im Jahr 2022 hatte Deutschland Abschiebungen nach Russland ausgesetzt. Jetzt aber wird in Einzelfällen wieder abgeschoben - wie eine Recherche von <em>WDR</em> und <em>NDR</em> zeigt.,https://images.tagesschau.de/image/5214058c-bfe1-4510-8876-049e3d1a14d8/AAABkkbFTOk/AAABkZLhkrw/16x9-1280/abschiebung-stempel-101.jpg,2024-10-01T06:35:02Z,http://archive.md/20241001160153/https://www.tagesschau.de/investigativ/ndr-wdr/abschiebungen-russland-krieg-100.html,"Stand: 01.10.2024 08:35 Uhr
Nach dem Beginn der russischen Invasion in der Ukraine im Jahr 2022 hatte Deutschland Abschiebungen nach Russland ausgesetzt. Jetzt aber wird in Einzelfällen wieder abges… [+5629 chars]",,de,'Russland'
https://www.zeit.de/news/2024-10/01/mehrere-waffen-im-rucksack-fluchtauto-gefunden,https://www.zeit.de/news/2024-10/01/mehrere-waffen-im-rucksack-fluchtauto-gefunden,0,www.zeit.de,Polizeieinsatz: Mehrere Waffen im Rucksack - Fluchtauto gefunden,Hier finden Sie Informationen zu dem Thema „Polizeieinsatz“. Lesen Sie jetzt „Mehrere Waffen im Rucksack - Fluchtauto gefunden“.,https://img.zeit.de/news/2024-10/01/mehrere-waffen-im-rucksack-fluchtauto-gefunden-image-group/wide__1300x731,2024-10-01T06:41:58Z,,"Das Fluchtauto der Männer, die am Wochenende mit einem Rucksack voller Waffen vor einer Zollkontrolle in Rostock geflüchtet waren, ist gefunden worden. Es habe im Landkreis Rostock gestanden und sei … [+2285 chars]",,de,'Flucht'
https://www.zeit.de/news/2024-10/01/verdaechtiger-nach-toedlichem-angriff-in-muenchen-gefasst,https://www.zeit.de/news/2024-10/01/verdaechtiger-nach-toedlichem-angriff-in-muenchen-gefasst,0,www.zeit.de,Kriminalität: Verdächtiger nach tödlichem Angriff in München gefasst,Hier finden Sie Informationen zu dem Thema „Kriminalität“. Lesen Sie jetzt „Verdächtiger nach tödlichem Angriff in München gefasst“.,https://img.zeit.de/news/2024-10/01/verdaechtiger-nach-toedlichem-angriff-in-muenchen-gefasst-image-group/wide__1300x731,2024-10-01T08:03:09Z,,Keine Woche nach einem tödlichen Angriff auf einen Mann in der Münchner Innenstadt ist der Hauptverdächtige gefasst. Das teilte die Polizei am Morgen mit. Gemeinsam mit der Staatsanwaltschaft will si… [+808 chars],,de,'Angriff'
https://www.zeit.de/news/2024-10/01/sieben-tote-in-cherson-bei-russischem-beschuss,https://www.zeit.de/news/2024-10/01/sieben-tote-in-cherson-bei-russischem-beschuss,0,www.zeit.de,Krieg in der Ukraine: Sieben Tote in Cherson bei russischem Beschuss,Hier finden Sie Informationen zu dem Thema „Krieg in der Ukraine“. Lesen Sie jetzt „Sieben Tote in Cherson bei russischem Beschuss“.,https://img.zeit.de/news/2024-10/01/sieben-tote-in-cherson-bei-russischem-beschuss-image-group/wide__1300x731,2024-10-01T08:35:44Z,,In der südukrainischen Großstadt Cherson sind am Morgen nach offiziellen Angaben mindestens sieben Menschen durch russischen Beschuss ums Leben gekommen. Drei weitere Zivilisten wurden verletzt. Das … [+926 chars],,de,'Ukraine'
https://www.welt.de/kultur/article249220716/Ukraine-Kriegstagebuch-Als-ich-der-Dylan-der-UdSSR-sein-wollte.html,https://www.welt.de/kultur/article249220716/Ukraine-Kriegstagebuch-Als-ich-der-Dylan-der-UdSSR-sein-wollte.html,0,www.welt.de,Als ich der Dylan der UdSSR sein wollte,Seit dem ersten Kriegsmorgen hält uns der preisgekrönte Übersetzer Juri Durkot aus Lemberg über die Lage in der Ukraine auf dem Laufenden. Heute erinnert er sich an seine kurze Laufbahn als Rockmusiker in der Sowjetunion.,https://img.welt.de/img/vermischtes/bilder-des-tages/mobile247937528/6477938607-ci16x9-w1200/bdt-1110.jpg,2024-10-01T08:50:00Z,https://web.archive.org/web/20241001094153/https://www.welt.de/kultur/article249220716/Ukraine-Kriegstagebuch-Als-ich-der-Dylan-der-UdSSR-sein-wollte.html,Seit dem ersten Kriegsmorgen hält uns der preisgekrönte Übersetzer Juri Durkot aus Lemberg über die Lage in der Ukraine auf dem Laufenden. Heute erinnert er sich an seine kurze Laufbahn als Rockmusik… [+127838 chars],,de,'Frieren'
https://www.welt.de/wirtschaft/plus253769982/Bjoern-Lomborg-Die-Hitze-Warnungen-des-UN-Generalsekretaers-sind-irrefuehrend.html,https://www.welt.de/wirtschaft/plus253769982/Bjoern-Lomborg-Die-Hitze-Warnungen-des-UN-Generalsekretaers-sind-irrefuehrend.html,0,www.welt.de,Alarmismus wegen extremer Hitze – die Warnungen der UN sind irreführend,"Die Warnungen der UN vor den Gefahren extremer Hitze sind an Alarmismus kaum zu überbieten, schreibt unser Gastautor von der Denkfabrik Copenhagen Consensus Center. Generalsekretär Guterres nehme es mit den Zahlen nicht so genau – und übersehe das wahre Klima…",https://img.welt.de/img/incoming/mobile253772108/0417934087-ci16x9-w1200-fnov-fpotl-fpi157750653/won-Kombo-Lomborg-Guterres.jpg,2024-10-01T08:54:04Z,http://archive.md/20241001095037/https://www.welt.de/wirtschaft/plus253769982/Bjoern-Lomborg-Die-Hitze-Warnungen-des-UN-Generalsekretaers-sind-irrefuehrend.html,"Die Warnungen der UN vor den Gefahren extremer Hitze sind an Alarmismus kaum zu überbieten, schreibt unser Gastautor von der Denkfabrik Copenhagen Consensus Center. Generalsekretär Guterres nehme es … [+66 chars]",,de,'Klima'
https://www.faz.net/aktuell/finanzen/inflation-im-euroraum-faellt-auf-1-8-prozent-110019316.html,https://www.faz.net/aktuell/finanzen/inflation-im-euroraum-faellt-auf-1-8-prozent-110019316.html,0,www.faz.net,"Inflation im Euroraum fällt auf 1,8 Prozent","Überraschungen mit niedrigen Raten in mehreren Euroländern: Kann es passieren, dass die Inflation der EZB nach unten abhaut? Für Oktober wird jetzt eine Zinssenkung der Notenbank erwartet.",https://media1.faz.net/ppmedia/aktuell/finanzen/2486094904/1.10019315/facebook_teaser/ezb.jpg,2024-10-01T09:02:14Z,https://web.archive.org/web/20241001092129/https://www.faz.net/aktuell/finanzen/inflation-im-euroraum-faellt-auf-1-8-prozent-110019316.html,"Nicht nur in Deutschland ist die Teuerung im zurückliegenden Monat stärker als erwartet zurückgegangen. Nach der europäischen Berechnungsweise des Harmonisierten Verbraucherpreisindex (HVPI), der für… [+4684 chars]",,de,'Inflation'
https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-verteidigungsausschuss-vorsitzender-kritisiert-scholz-ukraine-politik-19030454.html,https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-verteidigungsausschuss-vorsitzender-kritisiert-scholz-ukraine-politik-19030454.html,0,www.faz.net,Ukraine-Liveblog: Verteidigungsausschuss-Vorsitzender kritisiert Scholz’ Ukraine-Politik scharf,„Kurs der Verweigerung“ +++ Peskow relativiert neue russische Nukleardoktrin +++ Menschenrechtler: 14.000 ukrainische Zivilisten in russischen Gefängnissen +++ Stundenlange russische Drohnenangriffe auf Kiew +++ alle Entwicklungen im Liveblog,https://media0.faz.net/ppmedia/aktuell/politik/577942600/1.10020354/facebook_teaser/marcus-faber-fdp-spricht-in.jpg,2024-10-01T09:09:18Z,,Die stellvertretende Grünen-Fraktionsvorsitzende Agnieszka Brugger warf Scholz schlechte Kommunikation vor. Der Bundeskanzler hätte die Entscheidung zur Stationierung von US-Raketen viel ausführliche… [+618 chars],,de,'Ukraine'
https://www.zeit.de/politik/ausland/2024-10/ukraine-krieg-olaf-scholz-wladimir-putin-telefonat-russland,https://www.zeit.de/politik/ausland/2024-10/ukraine-krieg-olaf-scholz-wladimir-putin-telefonat-russland,0,www.zeit.de,Ukraine-Krieg: Olaf Scholz will mit Wladimir Putin telefonieren,Fast zwei Jahre ist das letzte Gespräch zwischen Olaf Scholz und dem russischen Präsidenten her. Nach Informationen der ZEIT plant der Kanzler ein Telefonat mit Putin.,https://img.zeit.de/politik/ausland/2024-10/olaf-scholz-wladimir-putin-direkter-kontakt-bild/wide__1300x731,2024-10-01T09:51:30Z,http://archive.md/20241001102311/https://www.zeit.de/politik/ausland/2024-10/ukraine-krieg-olaf-scholz-wladimir-putin-telefonat-russland,"Bundeskanzler Olaf Scholz (SPD) will nach fast zwei Jahren erstmals wieder direkt mit dem russischen Präsidenten Wladimir Putin in Kontakt treten. Das
 erfuhr DIE ZEIT aus Regierungskreisen. Es sei … [+1266 chars]",,de,'Russland'
https://www.tagesschau.de/wirtschaft/konjunktur/inflation-eurozone-september-102.html,https://www.tagesschau.de/wirtschaft/konjunktur/inflation-eurozone-september-102.html,0,www.tagesschau.de,Teuerung in der Eurozone wieder unter zwei Prozent,Dank sinkender Energiepreise ist die Inflation im Euroraum erstmals seit Mai 2021 wieder unter zwei Prozent gefallen. Das ermöglicht der EZB eine weitere Lockerung der Zinsen.,https://images.tagesschau.de/image/aacf876e-3289-4d15-aac3-7b48e1f659cc/AAABjutcDsU/AAABkZLhkrw/16x9-1280/euro-260.jpg,2024-10-01T10:18:44Z,https://web.archive.org/web/20241001112450/https://www.tagesschau.de/wirtschaft/konjunktur/inflation-eurozone-september-102.html,"Stand: 01.10.2024 12:18 Uhr
Dank sinkender Energiepreise ist die Inflation im Euroraum erstmals seit Mai 2021 wieder unter zwei Prozent gefallen. Das ermöglicht der EZB eine weitere Lockerung der Zi… [+2180 chars]",,de,'Inflation'
https://www.googlewatchblog.de/2024/10/android-16-googles-neues-betriebssystem-kommt-frueher-neue-version-soll-vorgezogen-werden-aosp/,https://www.googlewatchblog.de/2024/10/android-16-googles-neues-betriebssystem-kommt-frueher-neue-version-soll-vorgezogen-werden-aosp/,0,www.googlewatchblog.de,Android 16: Googles neues Betriebssystem kommt früher – neue Version soll vorgezogen werden (AOSP),"Googles Android-Abteilung gibt weiter Gas und scheint nun auch an den Zeitfenstern zu schrauben, innerhalb derer das Betriebssystem veröffentlicht wird. Jetzt ist ein deutlicher Hinweis auf Android 16 aufgetaucht, das im kommenden Jahr noch früher fertiggeste…",https://www.googlewatchblog.de/wp-content/uploads/android-logo.jpg,2024-10-01T10:32:45Z,,"Googles Android-Abteilung gibt weiter Gas und scheint nun auch an den Zeitfenstern zu schrauben, innerhalb derer das Betriebssystem veröffentlicht wird. Jetzt ist ein deutlicher Hinweis auf Android 1… [+2735 chars]",,de,'Gas'
https://www.zeit.de/news/2024-10/01/russische-truppen-dringen-ins-zentrum-von-wuhledar-vor,https://www.zeit.de/news/2024-10/01/russische-truppen-dringen-ins-zentrum-von-wuhledar-vor,0,www.zeit.de,Krieg in der Ukraine: Russische Truppen dringen ins Zentrum von Wuhledar vor,Hier finden Sie Informationen zu dem Thema „Krieg in der Ukraine“. Lesen Sie jetzt „Russische Truppen dringen ins Zentrum von Wuhledar vor“.,https://img.zeit.de/news/2024-10/01/russische-truppen-dringen-ins-zentrum-von-wuhledar-vor-image-group/wide__1300x731,2024-10-01T10:47:46Z,,"Russische Truppen sind in die ostukrainische Bergarbeiterstadt Wuhledar vorgedrungen. «Die Kämpfe finden im Stadtgebiet statt. Daher ist es fast nicht mehr möglich, humanitäre Hilfe hinzubringen», sa… [+2477 chars]",,de,'Ukraine'
https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/anzeige-ring-aussenkamera-mit-alexa-bei-amazon-zum-halben-preis-2410-189425.html&referer=https://t.co/f4c9406fed,https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/anzeige-ring-aussenkamera-mit-alexa-bei-amazon-zum-halben-preis-2410-189425.html&referer=https://t.co/f4c9406fed,0,www.golem.de,Anzeige: Ring-Außenkamera mit Alexa bei Amazon zum halben Preis,"Eine Außenkamera von Ring mit Dual-Band-WLAN, Alexa und 3D-Bewegungserkennung ist bei Amazon zurzeit günstig wie nie. (Videoüberwachung, Amazon Alexa)",,2024-10-01T10:48:02Z,,"Besuchen Sie Golem.de wie gewohnt mit Werbung und Tracking,
 indem Sie der Nutzung aller Cookies zustimmen.
 Details zum Tracking finden Sie im Privacy Center.
Skript wurde nicht geladen. Informat… [+607 chars]",,de,'Preis'
https://www.zeit.de/news/2024-10/01/un-buero-kiew-kriegsgefangene-werden-gefoltert,https://www.zeit.de/news/2024-10/01/un-buero-kiew-kriegsgefangene-werden-gefoltert,0,www.zeit.de,Krieg gegen Ukraine: UN-Büro Kiew: Kriegsgefangene werden gefoltert,Hier finden Sie Informationen zu dem Thema „Krieg gegen Ukraine“. Lesen Sie jetzt „UN-Büro Kiew: Kriegsgefangene werden gefoltert“.,https://img.zeit.de/news/2024-10/01/un-buero-kiew-kriegsgefangene-werden-gefoltert-image-group/wide__1300x731,2024-10-01T10:48:45Z,,Das UN-Menschenrechtsbüro hat Folter und Misshandlungen von ukrainischen und russischen Kriegsgefangenen dokumentiert. Allerdings waren die Ukrainer nach eigenen Angaben während ihrer ganzen Gefangen… [+2172 chars],,de,'Ukraine'
https://www.n-tv.de/politik/Russland-beschiesst-Markt-in-Cherson-article25263245.html,https://www.n-tv.de/politik/Russland-beschiesst-Markt-in-Cherson-article25263245.html,0,www.n-tv.de,Mindestens sieben Tote: Russland beschießt Markt in Cherson,"Wieder einmal beschießt Russland einen Markt. Und wieder einmal sterben dabei mehrere Zivilisten, mindestens drei werden verletzt. Diesmal trifft es Cherson in der Südukraine.",https://bilder1.n-tv.de/img/incoming/crop25219992/4631326238-cImg_16_9-w1200/1e04aa6fae0ce2e25f95324bb1b9a754.jpg,2024-10-01T10:52:18Z,https://web.archive.org/web/20241001110746/https://www.n-tv.de/politik/Russland-beschiesst-Markt-in-Cherson-article25263245.html,"Wieder einmal beschießt Russland einen Markt. Und wieder einmal sterben dabei mehrere Zivilisten, mindestens drei werden verletzt. Diesmal trifft es Cherson in der Südukraine.
In der südukrainischen… [+1670 chars]",,de,'Russland'
https://www.n-tv.de/wirtschaft/Milliarden-Zoff-um-in-Russland-gestrandete-Flugzeuge-article25263281.html,https://www.n-tv.de/wirtschaft/Milliarden-Zoff-um-in-Russland-gestrandete-Flugzeuge-article25263281.html,0,www.n-tv.de,Streit mit Versicherern: Milliarden-Zoff um in Russland gestrandete Flugzeuge,"Die Luftfahrtversicherungsbranche steht möglicherweise vor dem größten Verlust ihrer Geschichte: Flugzeugeigentümer verklagen Versicherer, die nach dem Überfall auf die Ukraine keine Entschädigung für in Russland gestrandete Maschinen zahlen. Es geht um mehre…",https://bilder1.n-tv.de/img/incoming/crop23186748/2051321006-cImg_16_9-w1200/276814837.jpg,2024-10-01T10:55:16Z,,"Die Luftfahrtversicherungsbranche steht möglicherweise vor dem größten Verlust ihrer Geschichte: Flugzeugeigentümer verklagen Versicherer, die nach dem Überfall auf die Ukraine keine Entschädigung fü… [+2588 chars]",,de,'Russland'
https://www.zeit.de/news/2024-10/01/kinderschutz-preis-geht-an-fuenf-soziale-initiativen,https://www.zeit.de/news/2024-10/01/kinderschutz-preis-geht-an-fuenf-soziale-initiativen,0,www.zeit.de,Engagement und Toleranz: Kinderschutz-Preis geht an fünf soziale Initiativen,Hier finden Sie Informationen zu dem Thema „Engagement und Toleranz“. Lesen Sie jetzt „Kinderschutz-Preis geht an fünf soziale Initiativen“.,https://img.zeit.de/news/2024-10/01/kinderschutz-preis-geht-an-fuenf-soziale-initiativen-image-group/wide__1300x731,2024-10-01T11:00:35Z,,Der mit insgesamt 55.000 Euro dotierte HanseMerkur Preis für Kinderschutz geht in diesem Jahr an fünf soziale Initiativen: Mit dem Hauptpreis wird der Helden-Verein für nachhaltige Bildung und Persön… [+2688 chars],,de,'Preis'
https://www.zeit.de/news/2024-10/01/vw-betriebsrat-in-zwickau-tritt-zurueck-neuwahl-geplant,https://www.zeit.de/news/2024-10/01/vw-betriebsrat-in-zwickau-tritt-zurueck-neuwahl-geplant,0,www.zeit.de,VW-Krise: VW-Betriebsrat in Zwickau tritt zurück - Neuwahl geplant,Hier finden Sie Informationen zu dem Thema „VW-Krise“. Lesen Sie jetzt „VW-Betriebsrat in Zwickau tritt zurück - Neuwahl geplant“.,https://img.zeit.de/news/2024-10/01/vw-betriebsrat-in-zwickau-tritt-zurueck-neuwahl-geplant-image-group/wide__1300x731,2024-10-01T11:03:27Z,https://web.archive.org/web/20241002230956/https://www.zeit.de/news/2024-10/01/vw-betriebsrat-in-zwickau-tritt-zurueck-neuwahl-geplant,Der Betriebsrat des Zwickauer Volkswagen-Werkes tritt zurück und bereitet eine Neuwahl vor. Mit dem Schritt soll angesichts der Krise bei Europas größtem Autobauer mit drohendem Stellenabbau und Werk… [+824 chars],,de,'Krise'
https://www.zeit.de/wirtschaft/2024-10/europaeische-zentralbank-inflationsrate-energiepreise-1-8-prozent,https://www.zeit.de/wirtschaft/2024-10/europaeische-zentralbank-inflationsrate-energiepreise-1-8-prozent,0,www.zeit.de,Europäische Zentralbank: Inflation in Eurozone fällt niedrigsten Stand seit Frühjahr 2021,"Zum ersten Mal seit mehr als drei Jahren liegt die Inflation in der Eurozone unter zwei Prozent. Während die Energiepreise gesunken sind, gibt es anderswo Teuerungen.",https://img.zeit.de/wirtschaft/2024-10/rueckgang-inflation-eurozone-bild/wide__1300x731,2024-10-01T11:12:11Z,https://web.archive.org/web/20241002043513/https://www.zeit.de/wirtschaft/2024-10/europaeische-zentralbank-inflationsrate-energiepreise-1-8-prozent,"Die Inflationsrate in der Eurozone ist auf den niedrigsten Stand seit gut drei Jahren gesunken. Die Verbraucherpreise legten um 1,8 Prozent im Vergleich zum entsprechenden Vorjahresmonat zu, wie das … [+2330 chars]",,de,'Inflation'
